4	5	1.46715e-15
4	6	1.75389e-15
4	7	2.23395e-15
4	8	2.98416e-15
4	9	4.12931e-15
4	10	5.86833e-15
4	11	8.51515e-15
4	12	1.25632e-14
4	13	1.8788e-14
4	14	2.84091e-14
4	15	4.33466e-14
4	16	6.66275e-14
4	17	1.03029e-13
4	18	1.60095e-13
4	19	2.49749e-13
4	20	3.90847e-13
4	21	6.1322e-13
4	22	9.64081e-13
4	23	1.51817e-12
4	24	2.39385e-12
4	25	3.77856e-12
4	26	5.96922e-12
4	27	9.4362e-12
4	28	1.49247e-11
4	29	2.36155e-11
4	30	3.73795e-11
4	31	5.91815e-11
4	32	9.37195e-11
4	33	1.48439e-10
4	34	2.35138e-10
4	35	3.72515e-10
4	36	5.90204e-10
4	37	9.35168e-10
4	38	1.48184e-09
4	39	2.34817e-09
4	40	3.72111e-09
4	41	5.89696e-09
5	1	2.11262e-15
5	2	1.77449e-15
5	3	1.56315e-15
5	4	1.46715e-15
5	5	1.48946e-15
5	6	1.64617e-15
5	7	1.96789e-15
5	8	2.50653e-15
5	9	3.34828e-15
5	10	4.63316e-15
5	11	6.58438e-15
5	12	9.55415e-15
5	13	1.40962e-14
5	14	2.10805e-14
5	15	3.18755e-14
5	16	4.86356e-14
5	17	7.47573e-14
5	18	1.156e-13
5	19	1.79629e-13
5	20	2.80223e-13
5	21	4.38537e-13
5	22	6.88044e-13
5	23	1.08172e-12
5	24	1.70342e-12
5	25	2.68595e-12
5	26	4.23962e-12
5	27	6.69758e-12
5	28	1.05876e-11
5	29	1.67458e-11
5	30	2.6497e-11
5	31	4.19405e-11
5	32	6.64027e-11
5	33	1.05155e-10
5	34	1.66551e-10
5	35	2.63829e-10
5	36	4.17969e-10
5	37	6.6222e-10
5	38	1.04928e-09
5	39	1.66265e-09
5	40	2.63469e-09
5	41	4.17516e-09
6	1	2.92332e-15
6	2	2.3704e-15
6	3	1.99101e-15
6	4	1.75389e-15
6	5	1.64617e-15
6	6	1.6712e-15
6	7	1.84704e-15
6	8	2.20801e-15
6	9	2.81237e-15
6	10	3.75683e-15
6	11	5.19849e-15
6	12	7.38779e-15
6	13	1.07199e-14
6	14	1.58162e-14
6	15	2.36527e-14
6	16	3.57649e-14
6	17	5.45701e-14
6	18	8.38791e-14
6	19	1.29706e-13
6	20	2.01547e-13
6	21	3.14415e-13
6	22	4.92047e-13
6	23	7.71998e-13
6	24	1.21371e-12
6	25	1.91127e-12
6	26	3.01368e-12
6	27	4.75693e-12
6	28	7.51481e-12
6	29	1.18795e-11
6	30	1.87891e-11
6	31	2.97301e-11
6	32	4.7058e-11
6	33	7.45051e-11
6	34	1.17986e-10
6	35	1.86873e-10
6	36	2.96021e-10
6	37	4.68969e-10
6	38	7.43023e-10
6	39	1.17731e-09
6	40	1.86552e-09
6	41	2.95617e-09
7	1	4.15446e-15
7	2	3.28002e-15
7	3	2.65963e-15
7	4	2.23395e-15
7	5	1.96789e-15
7	6	1.84704e-15
7	7	1.87512e-15
7	8	2.07241e-15
7	9	2.47743e-15
7	10	3.15553e-15
7	11	4.21523e-15
7	12	5.8328e-15
7	13	8.28924e-15
7	14	1.2028e-14
7	15	1.7746e-14
7	16	2.65388e-14
7	17	4.01289e-14
7	18	6.12286e-14
7	19	9.41139e-14
7	20	1.45532e-13
7	21	2.2614e-13
7	22	3.52779e-13
7	23	5.52086e-13
7	24	8.66196e-13
7	25	1.3618e-12
7	26	2.14448e-12
7	27	3.38141e-12
7	28	5.33736e-12
7	29	8.43175e-12
7	30	1.3329e-11
7	31	2.10817e-11
7	32	3.33578e-11
7	33	5.28e-11
7	34	8.35961e-11
7	35	1.32382e-10
7	36	2.09675e-10
7	37	3.32141e-10
7	38	5.26192e-10
7	39	8.33686e-10
7	40	1.32096e-09
7	41	2.09315e-09
8	1	6.02826e-15
8	2	4.66138e-15
8	3	3.68025e-15
8	4	2.98416e-15
8	5	2.50653e-15
8	6	2.20801e-15
8	7	2.07241e-15
8	8	2.10392e-15
8	9	2.32528e-15
8	10	2.77972e-15
8	11	3.54057e-15
8	12	4.72957e-15
8	13	6.54451e-15
8	14	9.30068e-15
8	15	1.34956e-14
8	16	1.99114e-14
8	17	2.9777e-14
8	18	4.50253e-14
8	19	6.86997e-14
8	20	1.05598e-13
8	21	1.6329e-13
8	22	2.53733e-13
8	23	3.95825e-13
8	24	6.1945e-13
8	25	9.71888e-13
8	26	1.52797e-12
8	27	2.40614e-12
8	28	3.794e-12
8	29	5.98862e-12
8	30	9.46058e-12
8	31	1.49554e-11
8	32	2.36541e-11
8	33	3.7428e-11
8	34	5.92425e-11
8	35	9.37963e-11
8	36	1.48535e-10
8	37	2.3526e-10
8	38	3.72669e-10
8	39	5.90397e-10
8	40	9.35411e-10
8	41	1.48214e-09
9	1	8.89409e-15
9	2	6.76382e-15
9	3	5.23016e-15
9	4	4.12931e-15
9	5	3.34828e-15
9	6	2.81237e-15
9	7	2.47743e-15
9	8	2.32528e-15
9	9	2.36064e-15
9	10	2.60901e-15
9	11	3.1189e-15
9	12	3.97258e-15
9	13	5.30666e-15
9	14	7.34306e-15
9	15	1.04355e-14
9	16	1.51423e-14
9	17	2.23409e-14
9	18	3.34104e-14
9	19	5.05193e-14
9	20	7.70823e-14
9	21	1.18482e-13
9	22	1.83214e-13
9	23	2.84693e-13
9	24	4.44123e-13
9	25	6.95035e-13
9	26	1.09048e-12
9	27	1.71441e-12
9	28	2.69974e-12
9	29	4.25694e-12
9	30	6.71934e-12
9	31	1.06149e-11
9	32	1.67802e-11
9	33	2.65403e-11
9	34	4.19949e-11
9	35	6.64712e-11
9	36	1.05241e-10
9	37	1.66659e-10
9	38	2.63966e-10
9	39	4.18141e-10
9	40	6.62436e-10
9	41	1.04955e-09
10	1	1.33009e-14
10	2	9.97933e-15
10	3	7.58913e-15
10	4	5.86833e-15
10	5	4.63316e-15
10	6	3.75683e-15
10	7	3.15553e-15
10	8	2.77972e-15
10	9	2.60901e-15
10	10	2.64868e-15
10	11	2.92736e-15
10	12	3.49946e-15
10	13	4.45731e-15
10	14	5.95418e-15
10	15	8.23905e-15
10	16	1.17089e-14
10	17	1.69899e-14
10	18	2.50669e-14
10	19	3.7487e-14
10	20	5.66835e-14
10	21	8.64877e-14
10	22	1.32939e-13
10	23	2.0557e-13
10	24	3.19431e-13
10	25	4.98314e-13
10	26	7.79842e-13
10	27	1.22353e-12
10	28	1.9236e-12
10	29	3.02916e-12
10	30	4.77636e-12
10	31	7.53923e-12
10	32	1.19102e-11
10	33	1.88277e-11
10	34	2.97787e-11
10	35	4.71191e-11
10	36	7.45819e-11
10	37	1.18083e-10
10	38	1.86995e-10
10	39	2.96174e-10
10	40	4.69162e-10
10	41	7.43266e-10
11	1	2.01121e-14
11	2	1.49239e-14
11	3	1.1197e-14
11	4	8.51515e-15
11	5	6.58438e-15
11	6	5.19849e-15
11	7	4.21523e-15
11	8	3.54057e-15
11	9	3.1189e-15
11	10	2.92736e-15
11	11	2.97187e-15
11	12	3.28455e-15
11	13	3.92646e-15
11	14	5.00118e-15
11	15	6.6807e-15
11	16	9.24437e-15
11	17	1.31376e-14
11	18	1.9063e-14
11	19	2.81256e-14
11	20	4.20612e-14
11	21	6.36e-14
11	22	9.70408e-14
11	23	1.4916e-13
11	24	2.30653e-13
11	25	3.58407e-13
11	26	5.59118e-13
11	27	8.74997e-13
11	28	1.37283e-12
11	29	2.15831e-12
11	30	3.39877e-12
11	31	5.35917e-12
11	32	8.45915e-12
11	33	1.33634e-11
11	34	2.1125e-11
11	35	3.34122e-11
11	36	5.28685e-11
11	37	8.36823e-11
11	38	1.32491e-10
11	39	2.09812e-10
11	40	3.32313e-10
11	41	5.26408e-10
12	1	3.0687e-14
12	2	2.25661e-14
12	3	1.67448e-14
12	4	1.25632e-14
12	5	9.55415e-15
12	6	7.38779e-15
12	7	5.8328e-15
12	8	4.72957e-15
12	9	3.97258e-15
12	10	3.49946e-15
12	11	3.28455e-15
12	12	3.33449e-15
12	13	3.68532e-15
12	14	4.40556e-15
12	15	5.61142e-15
12	16	7.49586e-15
12	17	1.03723e-14
12	18	1.47406e-14
12	19	2.13891e-14
12	20	3.15574e-14
12	21	4.71934e-14
12	22	7.13603e-14
12	23	1.08882e-13
12	24	1.67361e-13
12	25	2.58797e-13
12	26	4.0214e-13
12	27	6.2734e-13
12	28	9.81762e-13
12	29	1.54034e-12
12	30	2.42166e-12
12	31	3.81348e-12
12	32	6.01309e-12
12	33	9.49132e-12
12	34	1.4994e-11
12	35	2.37027e-11
12	36	3.74892e-11
12	37	5.93194e-11
12	38	9.38931e-11
12	39	1.48657e-10
12	40	2.35413e-10
12	41	3.72861e-10
13	1	4.71687e-14
13	2	3.44314e-14
13	3	2.53196e-14
13	4	1.8788e-14
13	5	1.40962e-14
13	6	1.07199e-14
13	7	8.28924e-15
13	8	6.54451e-15
13	9	5.30666e-15
13	10	4.45731e-15
13	11	3.92646e-15
13	12	3.68532e-15
13	13	3.74136e-15
13	14	4.135e-15
13	15	4.94312e-15
13	16	6.29612e-15
13	17	8.4105e-15
13	18	1.1638e-14
13	19	1.65392e-14
13	20	2.39989e-14
13	21	3.5408e-14
13	22	5.29519e-14
13	23	8.00676e-14
13	24	1.22167e-13
13	25	1.87782e-13
13	26	2.90375e-13
13	27	4.51208e-13
13	28	7.03887e-13
13	29	1.10156e-12
13	30	1.72829e-12
13	31	2.71715e-12
13	32	4.2788e-12
13	33	6.74679e-12
13	34	1.06494e-11
13	35	1.68236e-11
13	36	2.65948e-11
13	37	4.20635e-11
13	38	6.65575e-11
13	39	1.0535e-10
13	40	1.66796e-10
13	41	2.64138e-10
14	1	7.29388e-14
14	2	5.29241e-14
14	3	3.86327e-14
14	4	2.84091e-14
14	5	2.10805e-14
14	6	1.58162e-14
14	7	1.2028e-14
14	8	9.30068e-15
14	9	7.34306e-15
14	10	5.95418e-15
14	11	5.00118e-15
14	12	4.40556e-15
14	13	4.135e-15
14	14	4.19788e-15
14	15	4.63955e-15
14	16	5.54627e-15
14	17	7.06436e-15
14	18	9.43673e-15
14	19	1.3058e-14
14	20	1.85573e-14
14	21	2.69273e-14
14	22	3.97284e-14
14	23	5.9413e-14
14	24	8.98374e-14
14	25	1.37074e-13
14	26	2.10695e-13
14	27	3.25806e-13
14	28	5.06264e-13
14	29	7.89775e-13
14	30	1.23597e-12
14	31	1.93917e-12
14	32	3.04869e-12
14	33	4.80089e-12
14	34	7.57003e-12
14	35	1.19489e-11
14	36	1.88763e-11
14	37	2.98399e-11
14	38	4.7196e-11
14	39	7.46787e-11
14	40	1.18204e-10
14	41	1.87148e-10
15	1	1.13338e-13
15	2	8.18387e-14
15	3	5.93819e-14
15	4	4.33466e-14
15	5	3.18755e-14
15	6	2.36527e-14
15	7	1.7746e-14
15	8	1.34956e-14
15	9	1.04355e-14
15	10	8.23905e-15
15	11	6.6807e-15
15	12	5.61142e-15
15	13	4.94312e-15
15	14	4.63955e-15
15	15	4.71009e-15
15	16	5.20566e-15
15	17	6.22302e-15
15	18	7.92634e-15
15	19	1.05882e-14
15	20	1.46513e-14
15	21	2.08216e-14
15	22	3.02129e-14
15	23	4.4576e-14
15	24	6.66624e-14
15	25	1.00799e-13
15	26	1.53799e-13
15	27	2.36403e-13
15	28	3.6556e-13
15	29	5.68037e-13
15	30	8.86142e-13
15	31	1.38678e-12
15	32	2.17579e-12
15	33	3.42069e-12
15	34	5.38669e-12
15	35	8.49371e-12
15	36	1.34069e-11
15	37	2.11796e-11
15	38	3.34809e-11
15	39	5.29548e-11
15	40	8.37909e-11
15	41	1.32628e-10
16	1	1.76809e-13
16	2	1.27168e-13
16	3	9.18245e-14
16	4	6.66275e-14
16	5	4.86356e-14
16	6	3.57649e-14
16	7	2.65388e-14
16	8	1.99114e-14
16	9	1.51423e-14
16	10	1.17089e-14
16	11	9.24437e-15
16	12	7.49586e-15
16	13	6.29612e-15
16	14	5.54627e-15
16	15	5.20566e-15
16	16	5.28481e-15
16	17	5.84085e-15
16	18	6.98234e-15
16	19	8.8935e-15
16	20	1.18801e-14
16	21	1.64391e-14
16	22	2.33623e-14
16	23	3.38994e-14
16	24	5.00151e-14
16	25	7.47965e-14
16	26	1.13099e-13
16	27	1.72566e-13
16	28	2.65249e-13
16	29	4.10165e-13
16	30	6.37348e-13
16	31	9.94268e-13
16	32	1.55599e-12
16	33	2.44127e-12
16	34	3.83808e-12
16	35	6.04396e-12
16	36	9.5301e-12
16	37	1.50427e-11
16	38	2.37639e-11
16	39	3.75662e-11
16	40	5.94163e-11
16	41	9.4015e-11
17	1	2.76698e-13
17	2	1.98382e-13
17	3	1.42685e-13
17	4	1.03029e-13
17	5	7.47573e-14
17	6	5.45701e-14
17	7	4.01289e-14
17	8	2.9777e-14
17	9	2.23409e-14
17	10	1.69899e-14
17	11	1.31376e-14
17	12	1.03723e-14
17	13	8.4105e-15
17	14	7.06436e-15
17	15	6.22302e-15
17	16	5.84085e-15
17	17	5.92966e-15
17	18	6.55354e-15
17	19	7.83432e-15
17	20	9.97867e-15
17	21	1.33297e-14
17	22	1.84449e-14
17	23	2.62129e-14
17	24	3.80358e-14
17	25	5.61179e-14
17	26	8.39231e-14
17	27	1.26899e-13
17	28	1.93622e-13
17	29	2.97614e-13
17	30	4.60213e-13
17	31	7.15117e-13
17	32	1.11559e-12
17	33	1.74585e-12
17	34	2.73915e-12
17	35	4.30639e-12
17	36	6.78143e-12
17	37	1.06929e-11
17	38	1.68782e-11
17	39	2.66635e-11
17	40	4.21499e-11
17	41	6.66662e-11
18	1	4.34126e-13
18	2	3.10461e-13
18	3	2.22589e-13
18	4	1.60095e-13
18	5	1.156e-13
18	6	8.38791e-14
18	7	6.12286e-14
18	8	4.50253e-14
18	9	3.34104e-14
18	10	2.50669e-14
18	11	1.9063e-14
18	12	1.47406e-14
18	13	1.1638e-14
18	14	9.43673e-15
18	15	7.92634e-15
18	16	6.98234e-15
18	17	6.55354e-15
18	18	6.65318e-15
18	19	7.35319e-15
18	20	8.79025e-15
18	21	1.11963e-14
18	22	1.49562e-14
18	23	2.06956e-14
18	24	2.94113e-14
18	25	4.26768e-14
18	26	6.29653e-14
18	27	9.41632e-14
18	28	1.42383e-13
18	29	2.17247e-13
18	30	3.33929e-13
18	31	5.16367e-13
18	32	8.02374e-13
18	33	1.25171e-12
18	34	1.95887e-12
18	35	3.07338e-12
18	36	4.83185e-12
18	37	7.6089e-12
18	38	1.19977e-11
18	39	1.89377e-11
18	40	2.9917e-11
18	41	4.7293e-11
19	1	6.82517e-13
19	2	4.87098e-13
19	3	3.48342e-13
19	4	2.49749e-13
19	5	1.79629e-13
19	6	1.29706e-13
19	7	9.41139e-14
19	8	6.86997e-14
19	9	5.05193e-14
19	10	3.7487e-14
19	11	2.81256e-14
19	12	2.13891e-14
19	13	1.65392e-14
19	14	1.3058e-14
19	15	1.05882e-14
19	16	8.8935e-15
19	17	7.83432e-15
19	18	7.35319e-15
19	19	7.465e-15
19	20	8.25041e-15
19	21	9.86282e-15
19	22	1.25624e-14
19	23	1.67811e-14
19	24	2.32208e-14
19	25	3.30001e-14
19	26	4.78842e-14
19	27	7.06482e-14
19	28	1.05653e-13
19	29	1.59756e-13
19	30	2.43756e-13
19	31	3.74674e-13
19	32	5.79374e-13
19	33	9.00278e-13
19	34	1.40444e-12
19	35	2.19789e-12
19	36	3.44839e-12
19	37	5.42143e-12
19	38	8.53732e-12
19	39	1.34616e-11
19	40	2.12484e-11
19	41	3.35674e-11
20	1	1.07479e-12
20	2	7.65797e-13
20	3	5.46533e-13
20	4	3.90847e-13
20	5	2.80223e-13
20	6	2.01547e-13
20	7	1.45532e-13
20	8	1.05598e-13
20	9	7.70823e-14
20	10	5.66835e-14
20	11	4.20612e-14
20	12	3.15574e-14
20	13	2.39989e-14
20	14	1.85573e-14
20	15	1.46513e-14
20	16	1.18801e-14
20	17	9.97867e-15
20	18	8.79025e-15
20	19	8.25041e-15
20	20	8.37586e-15
20	21	9.25712e-15
20	22	1.10663e-14
20	23	1.40952e-14
20	24	1.88288e-14
20	25	2.60542e-14
20	26	3.70267e-14
20	27	5.37269e-14
20	28	7.92686e-14
20	29	1.18544e-13
20	30	1.79249e-13
20	31	2.73498e-13
20	32	4.20391e-13
20	33	6.50068e-13
20	34	1.01013e-12
20	35	1.57581e-12
20	36	2.46608e-12
20	37	3.86916e-12
20	38	6.08294e-12
20	39	9.57903e-12
20	40	1.51042e-11
20	41	2.38411e-11
21	1	1.69472e-12
21	2	1.20593e-12
21	3	8.59238e-13
21	4	6.1322e-13
21	5	4.38537e-13
21	6	3.14415e-13
21	7	2.2614e-13
21	8	1.6329e-13
21	9	1.18482e-13
21	10	8.64877e-14
21	11	6.36e-14
21	12	4.71934e-14
21	13	3.5408e-14
21	14	2.69273e-14
21	15	2.08216e-14
21	16	1.64391e-14
21	17	1.33297e-14
21	18	1.11963e-14
21	19	9.86282e-15
21	20	9.25712e-15
21	21	9.39787e-15
21	22	1.03867e-14
21	23	1.24166e-14
21	24	1.58151e-14
21	25	2.11262e-14
21	26	2.92332e-14
21	27	4.15446e-14
21	28	6.02826e-14
21	29	8.89409e-14
21	30	1.33009e-13
21	31	2.01121e-13
21	32	3.0687e-13
21	33	4.71687e-13
21	34	7.29388e-13
21	35	1.13338e-12
21	36	1.76809e-12
21	37	2.76698e-12
21	38	4.34126e-12
21	39	6.82517e-12
21	40	1.07479e-11
21	41	1.69472e-11
22	1	2.67502e-12
22	2	1.90151e-12
22	3	1.35307e-12
22	4	9.64081e-13
22	5	6.88044e-13
22	6	4.92047e-13
22	7	3.52779e-13
22	8	2.53733e-13
22	9	1.83214e-13
22	10	1.32939e-13
22	11	9.70408e-14
22	12	7.13603e-14
22	13	5.29519e-14
22	14	3.97284e-14
22	15	3.02129e-14
22	16	2.33623e-14
22	17	1.84449e-14
22	18	1.49562e-14
22	19	1.25624e-14
22	20	1.10663e-14
22	21	1.03867e-14
22	22	1.05446e-14
22	23	1.1654e-14
22	24	1.39316e-14
22	25	1.77449e-14
22	26	2.3704e-14
22	27	3.28002e-14
22	28	4.66138e-14
22	29	6.76382e-14
22	30	9.97933e-14
22	31	1.49239e-13
22	32	2.25661e-13
22	33	3.44314e-13
22	34	5.29241e-13
22	35	8.18387e-13
22	36	1.27168e-12
22	37	1.98382e-12
22	38	3.10461e-12
22	39	4.87098e-12
22	40	7.65797e-12
22	41	1.20593e-11
23	1	4.22589e-12
23	2	3.00142e-12
23	3	2.13352e-12
23	4	1.51817e-12
23	5	1.08172e-12
23	6	7.71998e-13
23	7	5.52086e-13
23	8	3.95825e-13
23	9	2.84693e-13
23	10	2.0557e-13
23	11	1.4916e-13
23	12	1.08882e-13
23	13	8.00676e-14
23	14	5.9413e-14
23	15	4.4576e-14
23	16	3.38994e-14
23	17	2.62129e-14
23	18	2.06956e-14
23	19	1.67811e-14
23	20	1.40952e-14
23	21	1.24166e-14
23	22	1.1654e-14
23	23	1.18312e-14
23	24	1.3076e-14
23	25	1.56315e-14
23	26	1.99101e-14
23	27	2.65963e-14
23	28	3.68025e-14
23	29	5.23016e-14
23	30	7.58913e-14
23	31	1.1197e-13
23	32	1.67448e-13
23	33	2.53196e-13
23	34	3.86327e-13
23	35	5.93819e-13
23	36	9.18245e-13
23	37	1.42685e-12
23	38	2.22589e-12
23	39	3.48342e-12
23	40	5.46533e-12
23	41	8.59238e-12
24	1	6.68032e-12
24	2	4.74152e-12
24	3	3.36765e-12
24	4	2.39385e-12
24	5	1.70342e-12
24	6	1.21371e-12
24	7	8.66196e-13
24	8	6.1945e-13
24	9	4.44123e-13
24	10	3.19431e-13
24	11	2.30653e-13
24	12	1.67361e-13
24	13	1.22167e-13
24	14	8.98374e-14
24	15	6.66624e-14
24	16	5.00151e-14
24	17	3.80358e-14
24	18	2.94113e-14
24	19	2.32208e-14
24	20	1.88288e-14
24	21	1.58151e-14
24	22	1.39316e-14
24	23	1.3076e-14
24	24	1.32748e-14
24	25	1.46715e-14
24	26	1.75389e-14
24	27	2.23395e-14
24	28	2.98416e-14
24	29	4.12931e-14
24	30	5.86833e-14
24	31	8.51515e-14
24	32	1.25632e-13
24	33	1.8788e-13
24	34	2.84091e-13
24	35	4.33466e-13
24	36	6.66275e-13
24	37	1.03029e-12
24	38	1.60095e-12
24	39	2.49749e-12
24	40	3.90847e-12
24	41	6.1322e-12
25	1	1.05659e-11
25	2	7.49544e-12
25	3	5.32008e-12
25	4	3.77856e-12
25	5	2.68595e-12
25	6	1.91127e-12
25	7	1.3618e-12
25	8	9.71888e-13
25	9	6.95035e-13
25	10	4.98314e-13
25	11	3.58407e-13
25	12	2.58797e-13
25	13	1.87782e-13
25	14	1.37074e-13
25	15	1.00799e-13
25	16	7.47965e-14
25	17	5.61179e-14
25	18	4.26768e-14
25	19	3.30001e-14
25	20	2.60542e-14
25	21	2.11262e-14
25	22	1.77449e-14
25	23	1.56315e-14
25	24	1.46715e-14
25	25	1.48946e-14
25	26	1.64617e-14
25	27	1.96789e-14
25	28	2.50653e-14
25	29	3.34828e-14
25	30	4.63316e-14
25	31	6.58438e-14
25	32	9.55415e-14
25	33	1.40962e-13
25	34	2.10805e-13
25	35	3.18755e-13
25	36	4.86356e-13
25	37	7.47573e-13
25	38	1.156e-12
25	39	1.79629e-12
25	40	2.80223e-12
25	41	4.38537e-12
26	1	1.67185e-11
26	2	1.18551e-11
26	3	8.41002e-12
26	4	5.96922e-12
26	5	4.23962e-12
26	6	3.01368e-12
26	7	2.14448e-12
26	8	1.52797e-12
26	9	1.09048e-12
26	10	7.79842e-13
26	11	5.59118e-13
26	12	4.0214e-13
26	13	2.90375e-13
26	14	2.10695e-13
26	15	1.53799e-13
26	16	1.13099e-13
26	17	8.39231e-14
26	18	6.29653e-14
26	19	4.78842e-14
26	20	3.70267e-14
26	21	2.92332e-14
26	22	2.3704e-14
26	23	1.99101e-14
26	24	1.75389e-14
26	25	1.64617e-14
26	26	1.6712e-14
26	27	1.84704e-14
26	28	2.20801e-14
26	29	2.81237e-14
26	30	3.75683e-14
26	31	5.19849e-14
26	32	7.38779e-14
26	33	1.07199e-13
26	34	1.58162e-13
26	35	2.36527e-13
26	36	3.57649e-13
26	37	5.45701e-13
26	38	8.38791e-13
26	39	1.29706e-12
26	40	2.01547e-12
26	41	3.14415e-12
27	1	2.64627e-11
27	2	1.87584e-11
27	3	1.33017e-11
27	4	9.4362e-12
27	5	6.69758e-12
27	6	4.75693e-12
27	7	3.38141e-12
27	8	2.40614e-12
27	9	1.71441e-12
27	10	1.22353e-12
27	11	8.74997e-13
27	12	6.2734e-13
27	13	4.51208e-13
27	14	3.25806e-13
27	15	2.36403e-13
27	16	1.72566e-13
27	17	1.26899e-13
27	18	9.41632e-14
27	19	7.06482e-14
27	20	5.37269e-14
27	21	4.15446e-14
27	22	3.28002e-14
27	23	2.65963e-14
27	24	2.23395e-14
27	25	1.96789e-14
27	26	1.84704e-14
27	27	1.87512e-14
27	28	2.07241e-14
27	29	2.47743e-14
27	30	3.15553e-14
27	31	4.21523e-14
27	32	5.8328e-14
27	33	8.28924e-14
27	34	1.2028e-13
27	35	1.7746e-13
27	36	2.65388e-13
27	37	4.01289e-13
27	38	6.12286e-13
27	39	9.41139e-13
27	40	1.45532e-12
27	41	2.2614e-12
28	1	4.18973e-11
28	2	2.96916e-11
28	3	2.10473e-11
28	4	1.49247e-11
28	5	1.05876e-11
28	6	7.51481e-12
28	7	5.33736e-12
28	8	3.794e-12
28	9	2.69974e-12
28	10	1.9236e-12
28	11	1.37283e-12
28	12	9.81762e-13
28	13	7.03887e-13
28	14	5.06264e-13
28	15	3.6556e-13
28	16	2.65249e-13
28	17	1.93622e-13
28	18	1.42383e-13
28	19	1.05653e-13
28	20	7.92686e-14
28	21	6.02826e-14
28	22	4.66138e-14
28	23	3.68025e-14
28	24	2.98416e-14
28	25	2.50653e-14
28	26	2.20801e-14
28	27	2.07241e-14
28	28	2.10392e-14
28	29	2.32528e-14
28	30	2.77972e-14
28	31	3.54057e-14
28	32	4.72957e-14
28	33	6.54451e-14
28	34	9.30068e-14
28	35	1.34956e-13
28	36	1.99114e-13
28	37	2.9777e-13
28	38	4.50253e-13
28	39	6.86997e-13
28	40	1.05598e-12
28	41	1.6329e-12
29	1	6.63483e-11
29	2	4.70095e-11
29	3	3.33145e-11
29	4	2.36155e-11
29	5	1.67458e-11
29	6	1.18795e-11
29	7	8.43175e-12
29	8	5.98862e-12
29	9	4.25694e-12
29	10	3.02916e-12
29	11	2.15831e-12
29	12	1.54034e-12
29	13	1.10156e-12
29	14	7.89775e-13
29	15	5.68037e-13
29	16	4.10165e-13
29	17	2.97614e-13
29	18	2.17247e-13
29	19	1.59756e-13
