output1,output2,output3
2.51414979064568e-21,85093812460802,164226238233240
4.02228446496024e-21,210310488150571,389182515500113
6.43508687400263e-21,462301944001307,817718176762564
1.02952298467956e-20,921161564252532,1.55149185248526e+15
1.64709132407445e-20,1.68912863375817e+15,2.69764316750218e+15
2.63511341680799e-20,2.88074763216751e+15,4.34462745647135e+15
4.21580917703118e-20,4.5915304586423e+15,6.51927223048422e+15
6.74469907206858e-20,6.82034015081368e+15,9.11270980485207e+15
1.07905656215678e-19,9.31975843383002e+15,1.17735230895217e+16
1.72633804991466e-19,1.14078386428211e+16,1.38207544360186e+16
2.76189698214369e-19,1.19685939889579e+16,1.43459406124308e+16
4.41864496953624e-19,1.00842539377476e+16,1.27300133728194e+16
7.06920768335599e-19,6.25443379970306e+15,9.40407592488054e+15
1.13097335529232e-18,2.57192429442131e+15,5.85369136384765e+15
1.80939758410654e-18,628441750751327,3.33148198554179e+15
2.89478050216699e-18,83423499505248.6,1.93247603792458e+15
4.63123982773746e-18,6132794813982.82,1.18694874032249e+15
7.40932942099263e-18,568737475294.303,757659913462942
1.18538802806088e-17,248830433879.327,493874599987694
1.89645337280982e-17,161864619810.551,326034144375494
3.03405746481612e-17,107740527053.018,217077189600447
4.85406329087192e-17,72181123292.0133,145434692614208
7.76581548142111e-17,48593319908.1191,97909725822890.1
1.24242076128033e-16,32842294960.7849,66173745751431
1.98769768835393e-16,22265373880.0377,44862568304896.3
3.18003547865384e-16,15123815953.5801,30473129148964.2
5.08760748918097e-16,10273265439.623,20699784396629.5
8.13945320349926e-16,6961139420.38047,14026186951989.1
1.30219751804438e-15,4697382964.23057,9464923452224.65
2.08333205389266e-15,3164755633.14886,6376780907253.86
3.33303695225497e-15,2151446998.21286,4334990704253.7
5.33238823083432e-15,1503603559.2968,3029574984020.85
8.531067807425e-15,1100525262.44207,2217356879682.12
1.36485032192594e-14,848357354.549293,1709238666361.69
2.18356768849036e-14,680204480.011042,1370431557741.64
3.49339980628134e-14,553271357.730366,1114701030013.15
5.58894614114931e-14,442742160.374669,892038316142.293
8.94152421732636e-14,336560389.781481,678141280056.933
1.43051754856583e-13,233124180.765482,469768703854.154
2.28862597362253e-13,139858742.956531,281867067825.121
3.66147821981691e-13,68422313.1148521,137921408006.018
5.85784785662174e-13,25540316.6534923,51494588789.6566
9.37172897154195e-13,6819680.93868454,13753720096.7894
1.49934423129061e-12,1239710.48813857,2500973195.22573
2.39873894212133e-12,150293.517162196,303292794.735724
3.83764341261142e-12,12316.2618285281,24861308.4167285
6.13968727640512e-12,706.799425473176,1427089.01271534
9.8226322248111e-12,29.4481497716318,59471.9026192133
1.57148238143475e-11,0.914444033810724,1847.15128886717
2.51414979064568e-11,0.0215532900507476,43.5456717185578
4.02228446496023e-11,0.00039103266876849,0.790180241372561
6.43508687400262e-11,5.52435271840673e-06,0.0111653552638964
1.02952298467956e-10,6.1372450417504e-08,0.000124062207050149
1.64709132407444e-10,5.40656568312975e-10,1.09309960997239e-06
2.63511341680799e-10,3.80400261359856e-12,7.69217193732428e-09
4.21580917703117e-10,2.15086650877049e-14,4.35000322221512e-11
6.74469907206856e-10,9.82553359263261e-17,1.98746050331931e-13
1.07905656215678e-09,3.64314395331962e-19,7.37027105590982e-16
1.72633804991466e-09,1.1008264592145e-21,2.22735517673335e-18
2.76189698214368e-09,2.72022575613576e-24,5.50475432466223e-21
4.41864496953623e-09,5.51397744403034e-27,1.11598764564273e-23
7.06920768335598e-09,0,0
1.13097335529232e-08,0,0
