output1,output2,output3
d_lock/d_0,surfaceShellWidth [nm],time [s]
0.226308705033747,63490.3764357526,3.79999999999969
particle size,particle number concentration in droplet core,particle number concentration in droplet surface shell 
[m³],[#/m³],[#/m³]
1.13097335529233e-28,0,0
1.13097335529233e-28,0,0
1.80939758410655e-28,0,0
2.894780502167e-28,0,2.09846578187605e-313
4.63123982773747e-28,0,4.19693177427347e-313
7.40932942099265e-28,0,1.25907958638223e-312
1.18538802806088e-27,1.28678630363727e-268,9.94635440689867e-267
1.89645337280983e-27,4.09256653413702e-227,1.89287816509302e-225
3.03405746481612e-27,1.40124943461689e-191,4.2005378993285e-190
4.85406329087193e-27,3.5714464923743e-161,7.42796318749604e-160
7.76581548142113e-27,3.54308018580068e-135,5.41655282793816e-134
1.24242076128033e-26,5.62944757520903e-113,6.6424337862739e-112
1.98769768835393e-26,4.80338433356676e-94,4.55842971754252e-93
3.18003547865385e-26,6.21695707014799e-78,4.91267380307424e-77
5.08760748918098e-26,3.02242998080527e-64,2.04758084582021e-63
8.13945320349928e-26,1.26249981220661e-52,7.51462072558986e-52
1.30219751804438e-25,9.79868111160499e-43,5.23076690527443e-42
2.08333205389267e-25,2.71980806410187e-34,1.32475877685943e-33
3.33303695225498e-25,4.48383762950727e-27,2.02160753783902e-26
5.33238823083433e-25,6.63187999296881e-21,2.80113406177113e-20
8.53106780742502e-25,1.24839163811841e-15,4.98895527730688e-15
1.36485032192595e-24,4.03019266198656e-11,1.53637212576641e-10
2.18356768849036e-24,2.880182357669e-07,1.05438666433605e-06
3.49339980628135e-24,0.000566966920328346,0.00200392412345706
5.58894614114933e-24,0.370678045849487,1.27030894057719
8.94152421732638e-24,94.4660425310261,314.915523883732
1.43051754856583e-23,10762.0697938882,34983.0344067748
2.28862597362253e-23,616272.09980326,1956474.26326199
3.66147821981691e-23,19610181.5684397,60856708.6573436
5.85784785662176e-23,377857752.9007,1146503729.78786
9.37172897154197e-23,4745297293.03915,14071794220.0991
1.49934423129061e-22,41368348440.1081,119768400469.223
2.39873894212133e-22,264257466992.505,745709510729.443
3.83764341261142e-22,1295703308897.44,3555683746481.75
6.13968727640513e-22,5075079880784.62,13503906164446.1
9.82263222481112e-22,16435245736408.5,42249332044126.2
1.57148238143475e-21,45330609207898.2,112093855487177
2.51414979064568e-21,109243588574495,258545710580188
4.02228446496024e-21,235118489833109,529522126730608
6.43508687400263e-21,460240899430466,980186404402891
1.02952298467956e-20,831183940054332,1.66319543463848e+15
1.64709132407445e-20,1.39819737264004e+15,2.61326361196771e+15
2.63511341680799e-20,2.19837722037493e+15,3.82254937974543e+15
4.21580917703118e-20,3.21584077986684e+15,5.20247641530156e+15
6.74469907206858e-20,4.30962700377441e+15,6.53590690948257e+15
1.07905656215678e-19,5.135650117375e+15,7.454032876868e+15
1.72633804991466e-19,5.18641967834416e+15,7.5250458322279e+15
2.76189698214369e-19,4.14026127649936e+15,6.53688696952148e+15
4.41864496953624e-19,2.38482149261646e+15,4.81669527470047e+15
7.06920768335599e-19,890547534753559,3.10034491760963e+15
1.13097335529232e-18,193314082267459,1.89480997402553e+15
1.80939758410654e-18,22360265544189.5,1.18715433779611e+15
2.89478050216699e-18,1373747546692.3,773221726476975
4.63123982773746e-18,85188918803.9734,516093950425230
7.40932942099263e-18,31267457533.138,349419245551142
1.18538802806088e-17,20903228408.1474,238756186777735
1.89645337280982e-17,14370666083.6567,164196125429656
3.03405746481612e-17,9931077974.95623,113470875936554
4.85406329087192e-17,6889824029.16288,78722089762610.2
7.76581548142111e-17,4795211506.53568,54789402110582
1.24242076128033e-16,3345614035.18277,38226526727698.5
1.98769768835393e-16,2337232353.89065,26704904795214
3.18003547865384e-16,1631566625.95447,18642066588465.3
5.08760748918097e-16,1134854051.71201,12966695767648.7
8.13945320349926e-16,784545480.276316,8964116255872.24
1.30219751804438e-15,539427981.802845,6163435561714.69
2.08333205389266e-15,371644147.707839,4246359040504.17
3.33303695225497e-15,260608250.221777,2977677044873.82
5.33238823083432e-15,189589671.864956,2166227783405.81
8.531067807425e-15,144886759.898071,1655457962469.72
1.36485032192594e-14,116169318.297274,1327336092983.85
2.18356768849036e-14,96473713.089956,1102296582707.82
3.49339980628134e-14,81474915.3700744,930922200664.725
5.58894614114931e-14,68543890.7723683,783173932580.442
8.94152421732636e-14,56090138.4566717,640878916258.697
1.43051754856583e-13,43337382.3125565,495167518569.334
2.28862597362253e-13,30420531.5930543,347581196080.013
3.66147821981691e-13,18464231.4281484,210970003695.86
5.85784785662174e-13,9121716.26801176,104223591914.611
9.37172897154195e-13,3425917.68283879,39144108136.1769
1.49934423129061e-12,914353.461307872,10447288652.5585
2.39873894212133e-12,164427.303001019,1878725873.56577
3.83764341261142e-12,19456.6757656821,222309553.728371
6.13968727640512e-12,1534.76886598548,17536077.9665402
9.8226322248111e-12,83.8209666223283,957727.931993658
1.57148238143475e-11,3.29689994193419,37669.9685497868
2.51414979064568e-11,0.0960840780976181,1097.84472650525
4.02228446496023e-11,0.00211560971784919,24.1726936203204
6.43508687400262e-11,3.57192112052662e-05,0.408123268223479
1.02952298467956e-10,4.68135415635431e-07,0.00534885710285142
1.64709132407444e-10,4.81232364061455e-09,5.49850123004546e-05
2.63511341680799e-10,3.9147685180832e-11,4.47296591037839e-07
