output1,output2,output3
4.02228446496023e-11,0.00634156183527011,47.5977815647578
6.43508687400262e-11,0.000115456160325568,0.866584445670831
1.02952298467956e-10,1.63059607982433e-06,0.0122389260173414
1.64709132407444e-10,1.80520303388871e-08,0.000135495842096548
2.63511341680799e-10,1.58063245943872e-10,1.1864069714233e-06
4.21580917703117e-10,1.1030169349672e-12,8.27918816778086e-09
6.74469907206856e-10,6.17499639722933e-15,4.63494915330069e-11
1.07905656215678e-09,2.78906895787016e-17,2.09348636248058e-13
1.72633804991466e-09,1.02136822488331e-19,7.66647601594843e-16
2.76189698214368e-09,3.04548240708787e-22,2.28597793047592e-18
4.41864496953623e-09,7.42147109039111e-25,5.5706822906826e-21
7.06920768335598e-09,0,0
1.13097335529232e-08,0,0
