output1,output2,output3
3.18003547865384e-16,3.01158417759628e-09,21541099928335.8
5.08760748918097e-16,1.56371773694245e-12,14876039041630.9
8.13945320349926e-16,5.47584307335287e-16,10243226235752.8
1.30219751804438e-15,1.30259685396378e-19,7016368715722.27
2.08333205389266e-15,2.11821796973112e-23,4786064992107.82
3.33303695225497e-15,2.36767960425689e-27,3277975846048.41
5.33238823083432e-15,1.82793130264425e-31,2291969637918.89
8.531067807425e-15,9.78854778065701e-36,1668161426608.4
1.36485032192594e-14,3.64933478557289e-40,1277959614862.07
2.18356768849036e-14,9.50321484687814e-45,1025994826520.59
3.49339980628134e-14,1.73359504545487e-49,848818869132.812
5.58894614114931e-14,2.22106140702553e-54,707472877022.934
8.94152421732636e-14,2.00309028359207e-59,579018992470.99
1.43051754856583e-13,1.27423904344229e-64,451526726345.981
2.28862597362253e-13,5.72797809042262e-70,323131749386.156
3.66147821981691e-13,1.82246797130469e-75,202373128190.896
5.85784785662174e-13,4.11020569767207e-81,104640723425.077
9.37172897154195e-13,6.57941452092479e-87,41794138484.5748
1.49934423129061e-12,7.48430867057316e-93,12051090707.3922
2.39873894212133e-12,6.05661671808335e-99,2371440604.13723
3.83764341261142e-12,3.49022941695446e-105,309130961.674329
6.13968727640512e-12,1.4335676950556e-111,26853995.8282831
9.8226322248111e-12,4.20034863142158e-118,1608101.905317
1.57148238143475e-11,8.78596323014208e-125,69060.8045294248
2.51414979064568e-11,1.31292240804847e-131,2191.76815762339
4.02228446496023e-11,1.40255743657331e-138,52.4653817718604
6.43508687400262e-11,1.07176719197119e-145,0.961805617037296
1.02952298467956e-10,5.86174500657377e-153,0.0136724286419478
1.64709132407444e-10,2.29579190717605e-160,0.000152305025030041
2.63511341680799e-10,6.4422175243466e-168,1.34149168817408e-06
4.21580917703117e-10,1.29580823334739e-175,9.41467146785587e-09
6.74469907206856e-10,1.86914125380344e-183,5.2995253152957e-11
1.07905656215678e-09,1.93429416069835e-191,2.40635887611283e-13
1.72633804991466e-09,1.43666449660627e-199,8.85764785701795e-16
2.76189698214368e-09,7.66134873308218e-208,2.65442240532471e-18
4.41864496953623e-09,2.93446431814613e-216,6.50028464875046e-21
7.06920768335598e-09,0,0
1.13097335529232e-08,0,0
