output1,output2,output3
d_lock/d_0,surfaceShellWidth [nm],time [s]
0.226308705033747,63990.1309999214,3.79999999999969
particle size,particle number concentration in droplet core,particle number concentration in droplet surface shell 
[m³],[#/m³],[#/m³]
1.13097335529232e-18,245205967211797,1.89314874864693e+15
1.80939758410654e-18,31880750845488.8,1.18309715746585e+15
2.89478050216699e-18,2117008956045,766869902710206
4.63123982773746e-18,72725551963.5139,510369040390899
7.40932942099263e-18,1378658968.80878,345014574810714
1.18538802806088e-17,15382448.8151922,235557109341358
1.89645337280982e-17,104988.803752023,161930961435230
3.03405746481612e-17,448.687912732192,111886665910516
4.85406329087192e-17,1.22234143402039,77620969453282.4
7.76581548142111e-17,0.00215477264003783,54026503433283.7
1.24242076128033e-16,2.48964118602814e-06,37699104438130.3
1.98769768835393e-16,1.90627987357549e-09,26341337585866
3.18003547865384e-16,9.76539349949266e-13,18392790500277.9
5.08760748918097e-16,3.37470433485658e-16,12797197997304.9
8.13945320349926e-16,7.92404728863948e-20,8849805927370.64
1.30219751804438e-15,1.27217350865729e-23,6086290579797.55
2.08333205389266e-15,1.40414788182877e-27,4193131683162.82
3.33303695225497e-15,1.07060737690246e-31,2939082513221.38
5.33238823083432e-15,5.66274827474664e-36,2136357928304.11
8.531067807425e-15,2.08551136953326e-40,1630983732215.33
1.36485032192594e-14,5.36542944356411e-45,1306599170573.51
2.18356768849036e-14,9.6706730237751e-50,1084591254643.13
3.49339980628134e-14,1.22427848161206e-54,916078689288.459
5.58894614114931e-14,1.09109452103762e-59,771339359615.464
8.94152421732636e-14,6.85935298741119e-65,632337482057.94
1.43051754856583e-13,3.04739832552727e-70,490086055182.22
2.28862597362253e-13,9.58310126089377e-76,345674892807.012
3.66147821981691e-13,2.13623214263537e-81,211285023264.706
5.85784785662174e-13,3.38009815693163e-87,105382706051.688
9.37172897154195e-13,3.80073571623012e-93,40069602332.4231
1.49934423129061e-12,3.04043154401369e-99,10853299396.8503
2.39873894212133e-12,1.7320570300866e-105,1983808649.88322
3.83764341261142e-12,7.03302639906874e-112,238623855.160489
6.13968727640512e-12,2.03721533125103e-118,19109417.9478532
9.8226322248111e-12,4.21288255980669e-125,1057617.48348874
1.57148238143475e-11,6.22411229392989e-132,42093.0865147745
2.51414979064568e-11,6.57380319770095e-139,1240.08162233629
4.02228446496023e-11,4.96664184872329e-146,27.5811168002039
6.43508687400262e-11,2.68573856804013e-153,0.470110566754253
1.02952298467956e-10,1.04004310240711e-160,0.00621693200070263
1.64709132407444e-10,2.88564779997351e-168,6.44588136395366e-05
2.63511341680799e-10,5.73910921954991e-176,5.28687780388725e-07
4.21580917703117e-10,8.18555305484374e-184,3.45666113875703e-09
6.74469907206856e-10,8.37599809680994e-192,1.81351544074503e-11
1.07905656215678e-09,6.15153016753738e-200,7.678332351772e-14
1.72633804991466e-09,3.24378623501956e-208,2.6365445072548e-16
2.76189698214368e-09,1.22857052045292e-216,7.37367040977078e-19
4.41864496953623e-09,3.34330381764815e-225,1.68588799481759e-21
7.06920768335598e-09,0,0
1.13097335529232e-08,0,0
