output1,output2,output3
d_lock/d_0,surfaceShellWidth [nm],time [s]
0.678940512474183,18245.1081383614,1.22799999999998
particle size,particle number concentration in droplet core,particle number concentration in droplet surface shell 
[m³],[#/m³],[#/m³]
3.21555098064305e-25,0,0
3.21555098064305e-25,0,0
5.00683283583417e-25,1.25446647806657e-32,1.00641018602043e-32
7.79598121656092e-25,4.80285057076107e-26,4.14627012220632e-26
1.21388760363606e-24,3.0657346957299e-20,2.83767026036225e-20
1.89010603454392e-24,3.98951162508654e-15,3.94589726275205e-15
2.94302438802271e-24,1.25876783297609e-10,1.32606498432561e-10
4.58249028900984e-24,1.1181008082987e-06,1.25059864902657e-06
7.13525084410802e-24,0.00317969795147415,0.00376413932941799
1.1110073649353e-23,3.23392298364512,4.03879729372125
1.72991446538945e-23,1293.71693537886,1698.85847277184
2.69359515698436e-23,220905.266726315,303954.243095702
4.19411191413801e-23,17271076.3176293,24809380.9265378
6.53051914750549e-23,657285668.829648,981896390.916707
1.01684650312201e-22,12906833539.048,19969559900.7869
1.58329956249559e-22,140476012539.664,224132753374.483
2.46530572402229e-22,945578805906.917,1548678305459.45
3.83864965093363e-22,4533536264966.68,7584904895989.98
5.9770400883877e-22,17276289271418.1,29375119656332.1
9.30666027557493e-22,55128621034248.9,94745770663073.2
1.44911066688744e-21,151523083046750,261707910689266
2.25636443440204e-21,366782084953545,632796719643196
3.51331377041744e-21,796717330871649,1.36429217958865e+15
5.47046986790319e-21,1.57822975418764e+15,2.66465284738045e+15
8.51789579046938e-21,2.89000782985478e+15,4.77869782241726e+15
1.32629464103247e-20,4.94372511588299e+15,7.95340381761703e+15
2.06513148094585e-20,7.95257564214097e+15,1.23748775475359e+16
3.21555098064306e-20,1.20482320911687e+16,1.80560507030206e+16
5.00683283583419e-20,1.71020236848668e+16,2.46542005613481e+16
7.79598121656094e-20,2.24266153627722e+16,3.12386771767631e+16
1.21388760363606e-19,2.64789327978633e+16,3.616020615118e+16
1.89010603454393e-19,2.70331493178001e+16,3.73815381389579e+16
2.94302438802271e-19,2.25241808442107e+16,3.36193390552349e+16
4.58249028900985e-19,1.41958248808421e+16,2.58055781540722e+16
7.13525084410804e-19,6.17692566782269e+15,1.70529147631557e+16
1.1110073649353e-18,1.68081936490017e+15,1.02647715971328e+16
1.72991446538946e-18,260455830048200,6.12015639819296e+15
2.69359515698436e-18,21438790832803.3,3.79179387662524e+15
4.19411191413802e-18,918452085672.957,2.43632839445432e+15
6.5305191475055e-18,21395163809.8563,1.60077756388028e+15
1.01684650312201e-17,292454379.742073,1.06603171835547e+15
1.5832995624956e-17,2478217.6751764,716151674649092
2.4653057240223e-17,13386.8946702278,484008878845542
3.83864965093364e-17,46.9299044679217,328456277491940
5.97704008838771e-17,0.108336128086064,223387641380770
9.30666027557496e-17,0.000166750310571461,151933964620781
1.44911066688744e-16,1.7298685986081e-07,103145349428184
2.25636443440204e-16,1.2209095462916e-10,69932234615378.7
3.51331377041745e-16,5.910570262608e-14,47650462891237.4
5.47046986790321e-16,1.97678102803099e-17,33087885563426.9
8.5178957904694e-16,4.59617988970978e-21,23828509195310.8
1.32629464103247e-15,7.47034982264424e-25,17979033468812.1
2.06513148094585e-15,8.52905213974244e-29,14118585450668.3
3.21555098064307e-15,6.869716671016e-33,11282421788996.8
5.0068328358342e-15,3.91833567173391e-37,8893209411610.57
7.79598121656096e-15,1.58799027599075e-41,6672442707404
1.21388760363606e-14,4.5864037857625e-46,4576308020324.42
1.89010603454393e-14,9.46513835370461e-51,2737184434256.47
2.94302438802272e-14,1.39906891186955e-55,1352345983136.63
4.58249028900986e-14,1.48431785550051e-60,520202622292.68
7.13525084410805e-14,1.13243482917787e-65,147004985445.316
1.1110073649353e-13,6.22353808827213e-71,29108397975.214
1.72991446538946e-13,2.46754700876396e-76,3938632389.63909
2.69359515698437e-13,7.06804556541625e-82,365897763.218117
4.19411191413803e-13,1.46448347801793e-87,24034300.1589323
6.53051914750552e-13,2.1974376259074e-93,1157355.26637597
1.01684650312201e-12,2.39027291932964e-99,42020.8272622238
1.5832995624956e-12,1.88664641674059e-105,1171.94682196776
2.4653057240223e-12,1.08149534488384e-111,25.4450739036133
3.83864965093365e-12,4.50607712458763e-118,0.434746722850682
5.97704008838773e-12,1.36563364210639e-124,0.00589892937225406
9.30666027557498e-12,3.01251525951967e-131,6.40652617832609e-05
1.44911066688745e-11,4.84016590954459e-138,5.60698382196017e-07
2.25636443440205e-11,5.66740931183978e-145,3.97784515289857e-09
3.51331377041745e-11,4.83885420238536e-152,2.29933443638843e-11
5.47046986790322e-11,3.01410971300751e-159,1.08776283212311e-13
8.51789579046943e-11,1.37039332321204e-166,4.22810066727595e-16
1.32629464103247e-10,4.54987718872061e-174,1.35497137242774e-18
2.06513148094586e-10,0,0
3.21555098064308e-10,0,0
