output1,output2,output3
2.63511341680799e-20,1.88295566791653e+15,2.77354185143399e+15
4.21580917703118e-20,2.94475239987498e+15,4.04589926825774e+15
6.74469907206858e-20,4.28132211970953e+15,5.4906200654685e+15
1.07905656215678e-19,5.69235777575307e+15,6.86919617212831e+15
1.72633804991466e-19,6.70946520355298e+15,7.78094292385823e+15
2.76189698214369e-19,6.67081260641963e+15,7.77045328616156e+15
4.41864496953624e-19,5.20923831508605e+15,6.64380420349303e+15
7.06920768335599e-19,2.91189915208338e+15,4.79355275510396e+15
1.13097335529232e-18,1.04598588274589e+15,3.00931950217678e+15
1.80939758410654e-18,216563647785430,1.79163226350121e+15
2.89478050216699e-18,23686336855011.1,1.09591741615593e+15
4.63123982773746e-18,1318684574891.47,699641782422380
7.40932942099263e-18,38504374880.9571,459176808068473
1.18538802806088e-17,632223846.818091,306259415846447
1.89645337280982e-17,6186304.71730079,206380249974023
3.03405746481612e-17,37288.4831636214,140076476427961
4.85406329087192e-17,141.443639034843,95589012167906.2
7.76581548142111e-17,0.343435464752474,65512528310723.8
1.24242076128033e-16,0.00054150903320844,45059313056939.8
1.98769768835393e-16,5.61323578754885e-07,31078784448857.4
3.18003547865384e-16,3.86611941145417e-10,21471985620740.9
5.08760748918097e-16,1.78557440328645e-13,14831062556658.9
8.13945320349926e-16,5.5741893941803e-17,10213687464018
1.30219751804438e-15,1.18440031892762e-20,6996907135553.89
2.08333205389266e-15,1.72328120984883e-24,4773263596695.95
3.33303695225497e-15,1.7260458962772e-28,3269554343486.2
5.33238823083432e-15,1.19564007040463e-32,2286352931254.2
8.531067807425e-15,5.75133431389214e-37,1664271690194.38
1.36485032192594e-14,1.92802652833415e-41,1275101482426.64
2.18356768849036e-14,4.51862838239414e-46,1023755676735.92
3.49339980628134e-14,7.42444284323275e-51,846972549524.228
5.58894614114931e-14,8.57357031670794e-56,705904529959.415
8.94152421732636e-14,6.97361498575766e-61,577679089824.474
1.43051754856583e-13,4.00319684943794e-66,450406794610.803
2.28862597362253e-13,1.62469938349719e-71,322248202773.023
3.66147821981691e-13,4.66919730397873e-77,201746375627.676
5.85784785662174e-13,9.51551634706047e-83,104265533141.383
9.37172897154195e-13,1.37689742417573e-88,41618438073.4108
1.49934423129061e-12,1.41630222796426e-94,11991650617.7793
2.39873894212133e-12,1.03670632227625e-100,2357880476.07335
3.83764341261142e-12,5.40531768866514e-107,307127621.384135
6.13968727640512e-12,2.0092652319283e-113,26662219.3745363
9.8226322248111e-12,5.32914628212645e-120,1595769.6385933
1.57148238143475e-11,1.00927279208818e-126,68502.682086214
2.51414979064568e-11,1.36581495476004e-133,2173.3347892429
4.02228446496023e-11,1.32156239576582e-140,52.0103054043804
6.43508687400262e-11,9.14864568858822e-148,0.953262201380227
1.02952298467956e-10,4.53359606579292e-155,0.0135487757859989
1.64709132407444e-10,1.60906576990893e-162,0.000150909375784899
2.63511341680799e-10,4.0922664709656e-170,1.32908774620331e-06
4.21580917703117e-10,7.461305226274e-178,9.32714405523012e-09
6.74469907206856e-10,9.75701158768021e-186,5.25013944735627e-11
1.07905656215678e-09,9.15482373297243e-194,2.38394192061835e-13
1.72633804991466e-09,6.16573813847139e-202,8.77535861681676e-16
2.76189698214368e-09,2.98183934505345e-210,2.62988259304881e-18
4.41864496953623e-09,1.03586209911559e-218,6.44059912252395e-21
7.06920768335598e-09,0,0
1.13097335529232e-08,0,0
